Time,Angle_rad,Center_X,Center_Y,Confidence
3.07,-0.258537373,65.1697,450.2644,1
3.075,-0.258274404,65.7036,450.4657,1
3.08,-0.25847935,65.2875,450.2447,1
3.085,-0.258236775,65.78,450.2514,1
3.09,-0.257933394,66.396,450.3994,1
3.095,-0.25733222,67.6168,450.9137,1
3.1,-0.256819514,68.6581,450.9643,1
3.105,-0.25659915,69.1057,451.68,1
3.11,-0.255711718,70.9085,451.5239,1
3.115,-0.254715743,72.9323,452.1524,1
3.12,-0.253457487,75.4898,452.5507,1
3.125,-0.25222836,77.9889,453.2935,1
3.13,-0.250967717,80.5529,454.5434,1
3.135,-0.248738202,85.0895,454.6887,1
3.14,-0.247001995,88.6241,454.8559,1
3.145,-0.245021852,92.6572,455.8427,1
3.15,-0.243913418,94.9157,457.1162,1
3.155,-0.241947796,98.9223,457.3171,1
3.16,-0.239396794,104.125,459.5206,1
3.165,-0.237697483,107.5925,459.8054,1
3.17,-0.235792195,111.482,461.1469,1
3.175,-0.233153467,116.8717,462.3695,1
3.18,-0.231271183,120.7184,462.6693,1
3.185,-0.228820234,125.7298,464.5849,1
3.19,-0.226693991,130.0796,465.8441,1
3.195,-0.223876556,135.8467,467.154,1
3.2,-0.220613881,142.5298,468.9407,1
3.205,-0.218475846,146.9119,469.8831,1
3.21,-0.215345832,153.3309,470.0148,1
3.215,-0.211929839,160.3414,471.5822,1
3.22,-0.209414852,165.5061,472.809,1
3.225,-0.205826404,172.88,474.143,1
3.23,-0.203105293,178.4753,476.2026,1
3.235,-0.19964382,185.5975,476.736,1
3.24,-0.196431072,192.2124,479.0292,1
3.245,-0.192764435,199.767,480.3076,1
3.25,-0.189193559,207.1295,482.5637,1
3.255,-0.185927031,213.8689,483.1117,1
3.26,-0.181631404,222.7378,485.2574,1
3.265,-0.178349625,229.5182,486.241,1
3.27,-0.173947889,238.6188,487.2018,1
3.275,-0.170750711,245.2334,489.1523,1
3.28,-0.165791905,255.4998,489.7908,1
3.285,-0.161681304,264.0166,491.8716,1
3.29,-0.158256576,271.1167,493.0418,1
3.295,-0.153859037,280.2393,494.2094,1
3.3,-0.149906726,288.4436,496.3709,1
3.305,-0.145417969,297.7674,497.1646,1
3.31,-0.141249794,306.4308,498.9218,1
3.315,-0.136439738,316.4347,499.7293,1
3.32,-0.132442571,324.753,500.7094,1
3.325,-0.12751044,335.0231,502.5645,1
3.33,-0.123314914,343.7645,502.3849,1
3.335,-0.118637294,353.5157,504.2338,1
3.34,-0.113528477,364.172,504.4897,1
3.345,-0.109246749,373.1079,505.7518,1
3.35,-0.104073248,383.9105,507.6506,1
3.355,-0.099123481,394.2514,508.1271,1
3.36,-0.093967703,405.0281,509.368,1
3.365,-0.089694122,413.9648,510.2259,1
3.37,-0.084441218,424.9541,510.5032,1
3.375,-0.079583314,435.1214,512.6853,1
3.38,-0.074629829,445.4928,513.3768,1
3.385,-0.069652162,455.9187,513.476,1
3.39,-0.064720698,466.2514,514.761,1
3.395,-0.059854303,476.451,514.1053,1
3.4,-0.054378605,487.9312,515.3615,1
3.405,-0.049519093,498.1224,516.5717,1
3.41,-0.044359404,508.9458,516.1055,1
3.415,-0.039024047,520.1403,516.7294,1
3.42,-0.034110043,530.4528,517.3024,1
3.425,-0.028794503,541.6099,517.2749,1
3.43,-0.023538602,552.6435,518.1975,1
3.435,-0.018529251,563.1608,518.1282,1
3.44,-0.012555758,575.7036,518.6612,1
3.445,-0.007618264,586.0718,517.8787,1
3.45,-0.002655908,596.4926,518.1921,1
3.455,0.002646955,607.6286,518.066,1
3.46,0.008242427,619.3789,517.388,1
3.465,0.013165142,629.716,517.5524,1
3.47,0.018110419,640.0998,517.5493,1
3.475,0.024028407,652.5248,516.5641,1
3.48,0.028788977,662.5185,516.6395,1
3.485,0.0335704,672.5546,516.1396,1
3.49,0.039129556,684.2211,515.2835,1
3.495,0.043954867,694.3455,514.3036,1
3.5,0.04930917,705.5773,514.8782,1
3.505,0.05438223,716.2164,513.3525,1
3.51,0.059412566,726.763,513.363,1
3.515,0.064356129,737.1246,512.644,1
3.52,0.069305803,747.4957,511.6839,1
3.525,0.074565507,758.5125,510.5121,1
3.53,0.079356789,768.5444,510.1942,1
3.535,0.085027129,780.4119,507.9464,1
3.54,0.08919747,789.1364,507.3185,1
3.545,0.09396249,799.101,506.203,1
3.55,0.098657825,808.9155,505.6284,1
3.555,0.103819306,819.6991,504.2234,1
3.56,0.108659649,829.8065,503.6528,1
3.565,0.113316736,839.5262,502.4137,1
3.57,0.117998255,849.2917,501.2828,1
3.575,0.122868009,859.4441,499.4514,1
3.58,0.127029022,868.1141,497.7108,1
3.585,0.131376164,877.167,496.636,1
3.59,0.136118474,887.0369,495.5027,1
3.595,0.140165795,895.4553,494.125,1
3.6,0.144456844,904.3754,493.3293,1
3.605,0.149058553,913.9351,490.6212,1
3.61,0.153433934,923.0185,489.1288,1
3.615,0.156894173,930.1977,488.445,1
3.62,0.160704739,938.0992,486.9977,1
3.625,0.164809465,946.6052,485.3855,1
3.63,0.169030662,955.3465,483.6654,1
3.635,0.173017978,963.5977,482.4118,1
3.64,0.176932998,971.6937,481.1068,1
3.645,0.180400773,978.8601,479.7163,1
3.65,0.183995417,986.2839,478.2303,1
3.655,0.187794831,994.1252,476.3397,1
3.66,0.191177473,1001.1016,474.755,1
3.665,0.194403091,1007.7499,473.8117,1
3.67,0.198127306,1015.4206,472.2557,1
3.675,0.20112503,1021.5908,470.2202,1
3.68,0.204317696,1028.1581,468.7081,1
3.685,0.207724942,1035.162,467.1375,1
3.69,0.210181666,1040.2089,465.8849,1
3.695,0.21363959,1047.3081,464.5003,1
3.7,0.216346286,1052.8613,463.2185,1
3.705,0.218949267,1058.1986,461.6661,1
3.71,0.22178318,1064.0059,459.6228,1
3.715,0.224201535,1068.9587,458.4666,1
3.72,0.226948363,1074.5809,457.4473,1
3.725,0.229401617,1079.5992,456.7526,1
3.73,0.231393391,1083.6714,455.7326,1
3.735,0.233619188,1088.2198,453.8166,1
3.74,0.235771675,1092.6161,452.4171,1
3.745,0.237899354,1096.9595,450.8365,1
3.75,0.239911946,1101.0659,450.3843,1
3.755,0.241613207,1104.5355,449.8353,1
3.76,0.243510168,1108.4025,448.964,1
3.765,0.245388583,1112.2299,447.6599,1
3.77,0.24661616,1114.7302,446.8582,1
3.775,0.248165915,1117.8856,445.8479,1
3.78,0.24951396,1120.6293,444.9958,1
3.785,0.250882722,1123.4142,444.1352,1
3.79,0.251849632,1125.3809,443.5427,1
3.795,0.253235054,1128.198,442.5096,1
3.8,0.254177656,1130.1141,442.1808,1
3.805,0.255002186,1131.7898,441.8704,1
3.81,0.255724318,1133.2571,441.5912,1
3.815,0.256438808,1134.7086,441.3979,1
3.82,0.257435281,1136.7325,440.8185,1
3.825,0.257475216,1136.8136,440.0169,1
3.83,0.257862724,1137.6005,439.9857,1
3.835,0.258111332,1138.1053,439.7821,1
3.84,0.258297602,1138.4835,439.7979,1
3.845,0.258362075,1138.6144,439.7755,1
3.85,0.258374191,1138.639,439.7794,1
3.855,0.258114041,1138.1108,440.2006,1
3.86,0.257861985,1137.599,440.3928,1
3.865,0.257618662,1137.1049,440.4786,1
3.87,0.257294058,1136.4457,440.7206,1
3.875,0.25680494,1135.4523,441.1611,1
3.88,0.255906238,1133.6267,441.5507,1
3.885,0.255282991,1132.3604,441.8401,1
3.89,0.254561483,1130.8942,442.3361,1
3.895,0.253502054,1128.7408,442.606,1
3.9,0.252057972,1125.8046,443.4899,1
3.905,0.251263174,1124.1881,443.923,1
3.91,0.249982054,1121.5818,445.0526,1
3.915,0.248958512,1119.4989,445.8777,1
3.92,0.247012308,1115.5369,446.5629,1
3.925,0.245550779,1112.5603,447.7849,1
3.93,0.243987713,1109.3757,448.9489,1
3.935,0.242266177,1105.8668,449.3199,1
3.94,0.240343323,1101.9458,450.273,1
3.945,0.238939737,1099.0825,451.0573,1
3.95,0.236484797,1094.0721,452.0004,1
3.955,0.234242156,1089.4924,453.5468,1
3.96,0.232648157,1086.2358,454.4806,1
3.965,0.229957354,1080.7356,456.1469,1
3.97,0.227675204,1076.068,457.3892,1
3.975,0.225158835,1070.9185,458.7862,1
3.98,0.222964946,1066.4265,459.7329,1
3.985,0.220140382,1060.6399,461.3197,1
3.99,0.217674827,1055.5858,462.7553,1
3.995,0.214594199,1049.267,463.9753,1
4,0.211906994,1043.7517,465.5551,1
4.005,0.208685351,1037.1353,466.6795,1
4.01,0.205735146,1031.0724,468.5307,1
4.015,0.202203165,1023.809,470.6829,1
4.02,0.199289558,1017.8133,471.389,1
4.025,0.196175836,1011.4019,473.0819,1
4.03,0.192819891,1004.4873,474.321,1
4.035,0.18922711,997.0797,475.1909,1
4.04,0.185675318,989.7516,476.8627,1
4.045,0.182467603,983.1292,478.8526,1
4.05,0.178542932,975.0213,480.3619,1
4.055,0.174726404,967.1313,481.327,1
4.06,0.170631164,958.6592,482.9922,1
4.065,0.166909282,950.9543,484.8602,1
4.07,0.162785083,942.4109,486.529,1
4.075,0.15899851,934.5618,488.2174,1
4.08,0.154647735,925.5373,489.8045,1
4.085,0.150562589,917.0582,490.7187,1
4.09,0.146257163,908.1162,492.0746,1
4.095,0.141884573,899.0289,493.5531,1
4.1,0.13748284,889.8753,495.2321,1
4.105,0.133234213,881.0348,496.2763,1
4.11,0.129509352,873.28,497.1766,1
4.115,0.124233465,862.2897,498.8792,1
4.12,0.11978151,853.0101,500.1136,1
4.125,0.115137171,843.3242,501.5837,1
4.13,0.110413589,833.4677,502.9362,1
4.135,0.10593517,824.118,504.162,1
4.14,0.101046246,813.9062,505.3169,1
4.145,0.096395837,804.1879,506.2875,1
4.15,0.091352723,793.644,507.881,1
4.155,0.086310598,783.0973,508.7139,1
4.16,0.081490448,773.0106,509.4126,1
4.165,0.076481349,762.5243,510.3281,1
4.17,0.071481477,752.0533,511.2816,1
4.175,0.066775662,742.1947,512.465,1
4.18,0.061898853,731.9746,512.7489,1
4.185,0.056474253,720.6029,513.4705,1
4.19,0.051451126,710.0697,513.9087,1
4.195,0.046578555,699.8496,514.3167,1
4.2,0.041081602,688.3171,515.4998,1
4.205,0.036146966,677.9621,515.5884,1
4.21,0.031633037,668.4883,516.4973,1
4.215,0.025681204,655.9946,517.1487,1
4.22,0.020695144,645.5267,517.0122,1
4.225,0.015903051,635.465,516.9045,1
4.23,0.010413093,623.9371,518.042,1
4.235,0.004972211,612.5116,517.784,1
4.24,0.000145952,602.3765,517.5251,1
4.245,-0.005350406,590.8342,517.9267,1
4.25,-0.010934265,579.1085,518.2274,1
4.255,-0.015632113,569.2439,517.5363,1
4.26,-0.02095039,558.0774,517.7123,1
4.265,-0.026442129,546.548,517.4669,1
4.27,-0.031457521,536.0201,517.0046,1
4.275,-0.036603173,525.2205,516.4884,1
4.28,-0.041666007,514.5967,516.7772,1
4.285,-0.04680995,503.805,515.8192,1
4.29,-0.051409213,494.1582,515.7619,1
4.295,-0.05722146,481.9705,515.4611,1
4.3,-0.062006774,471.9392,514.6618,1
4.305,-0.066951006,461.5779,514.5687,1
4.31,-0.072230935,450.5169,513.6554,1
4.315,-0.077052746,440.4193,512.3762,1
4.32,-0.082165469,429.7166,511.858,1
4.325,-0.087282113,419.0102,510.9066,1
4.33,-0.09183833,409.4805,509.6801,1
4.335,-0.096950857,398.792,508.6629,1
4.34,-0.101820128,388.617,507.4362,1
4.345,-0.106366551,379.1212,506.2755,1
4.35,-0.111495288,368.4147,505.6737,1
4.355,-0.116230335,358.5355,504.972,1
4.36,-0.120497241,349.6377,503.1747,1
4.365,-0.125789705,338.6077,502.6117,1
4.37,-0.129745524,330.3682,501.2259,1
4.375,-0.134383486,320.7133,500.9453,1
4.38,-0.138832221,311.458,498.8884,1
4.385,-0.143001937,302.7884,498.3862,1
4.39,-0.147535839,293.3675,496.7419,1
4.395,-0.151557298,285.0167,495.409,1
4.4,-0.156438882,274.8867,493.7408,1
4.405,-0.159818429,267.8782,492.1588,1
4.41,-0.164019575,259.1712,491.3434,1
4.415,-0.168063287,250.7962,488.8167,1
4.42,-0.172352703,241.9186,488.1273,1
4.425,-0.179936399,226.2393,486.0718,1
4.43,-0.183410867,219.063,484.3382,1
4.435,-0.187393068,210.8437,482.9437,1
4.44,-0.190749212,203.9214,481.3379,1
4.445,-0.194417797,196.3598,479.9229,1
4.45,-0.197641201,189.7203,478.4354,1
4.455,-0.200754236,183.3122,476.3708,1
4.46,-0.204060885,176.51,475.5738,1
4.465,-0.207287024,169.8779,473.3915,1
4.47,-0.210796181,162.6691,472.3795,1
4.475,-0.213150983,157.8347,470.8926,1
4.48,-0.216559694,150.841,469.5905,1
4.485,-0.218976196,145.8862,469.4429,1
4.49,-0.221475707,140.764,467.6017,1
4.495,-0.22466233,134.2379,465.9966,1
4.5,-0.227061895,129.3268,465.8986,1
4.505,-0.229158199,125.0386,464.5341,1
4.51,-0.231689483,119.8634,462.5064,1
4.515,-0.234008006,115.1259,461.8405,1
4.52,-0.236110196,110.8327,460.8273,1
4.525,-0.237923266,107.1317,459.854,1
4.53,-0.240482468,101.9104,459.0257,1
4.535,-0.24240681,97.9865,458.2575,1
4.54,-0.244021278,94.6959,457.4413,1
4.545,-0.244888784,92.9283,455.9779,1
4.55,-0.246708135,89.2225,454.7956,1
4.555,-0.248689808,85.188,454.8242,1
4.56,-0.249678192,83.1765,454.536,1
4.565,-0.25070207,81.0933,454.3842,1
4.57,-0.251706451,79.0503,453.1856,1
4.575,-0.252964334,76.4924,452.5092,1
4.58,-0.254058398,74.2683,451.9765,1
4.585,-0.254916758,72.5238,451.3437,1
4.59,-0.255729929,70.8715,451.1669,1
4.595,-0.256267987,69.7784,450.9127,1
4.6,-0.256625882,69.0514,450.883,1
4.605,-0.257086616,68.1156,450.4506,1
4.61,-0.257295634,67.6911,450.3098,1
4.615,-0.257477137,67.3225,450.3489,1
4.62,-0.25752436,67.2266,450.2745,1
4.625,-0.257520076,67.2353,450.3355,1
4.63,-0.257375256,67.5294,450.4423,1
4.635,-0.257283521,67.7157,450.6877,1
4.64,-0.256937824,68.4178,450.654,1
4.645,-0.256216841,69.8823,450.7631,1
4.65,-0.255791798,70.7458,450.8373,1
4.655,-0.255097311,72.1569,451.1935,1
4.66,-0.254362012,73.6512,451.5678,1
4.665,-0.253331758,75.7454,452.2678,1
4.67,-0.252102277,78.2453,453.5614,1
4.675,-0.25107346,80.3378,454.1844,1
4.68,-0.250125467,82.2664,454.4701,1
4.685,-0.249339072,83.8666,454.227,1
4.69,-0.247514732,87.5801,454.7944,1
4.695,-0.246400694,89.8486,456.3387,1
4.7,-0.244475032,93.7713,457.0945,1
4.705,-0.242679016,97.4316,457.6319,1
4.71,-0.24083035,101.2009,458.2332,1
4.715,-0.238577656,105.7963,459.6907,1
4.72,-0.236673726,109.6822,461.0283,1
4.725,-0.234412527,114.2996,462.1234,1
4.73,-0.229955348,123.4085,463.8705,1
4.735,-0.227372791,128.6907,464.5597,1
4.74,-0.225185752,133.1664,466.4552,1
4.745,-0.222623312,138.4132,467.6719,1
4.75,-0.219576669,144.6554,469.8773,1
4.755,-0.217618352,148.67,469.8966,1
4.76,-0.214831066,154.387,471.3302,1
4.765,-0.210941349,162.371,472.1392,1
4.77,-0.20869713,166.9805,473.7448,1
4.775,-0.205347704,173.8641,474.8914,1
4.78,-0.202105218,180.5325,476.5853,1
4.785,-0.198953683,187.0181,478.0762,1
4.79,-0.195264776,194.6148,480.8055,1
4.795,-0.191603393,202.1603,480.6647,1
4.8,-0.188210925,209.1564,482.6771,1
4.805,-0.184460187,216.8966,483.3563,1
4.81,-0.18077505,224.5067,485.344,1
4.815,-0.177233265,231.8256,485.9951,1
4.82,-0.173197422,240.1711,487.7255,1
4.825,-0.169785081,247.2319,489.0023,1
4.83,-0.165194215,256.7378,490.472,1
4.835,-0.161082137,265.2585,491.8837,1
4.84,-0.156989439,273.7447,493.4951,1
4.845,-0.152857232,282.3184,494.4561,1
4.85,-0.148691348,290.9675,496.1126,1
4.855,-0.144149796,300.4027,497.6116,1
4.86,-0.135165098,319.0868,500.4414,1
4.865,-0.1311739,327.3941,501.1639,1
4.87,-0.126408715,337.3181,502.7619,1
4.875,-0.121852128,346.8133,503.0101,1
4.88,-0.117681247,355.5094,504.2153,1
4.885,-0.111886536,367.5982,505.3317,1
4.89,-0.107676857,376.3853,505.7634,1
4.895,-0.103106446,385.9299,507.704,1
4.9,-0.098628061,395.2867,508.4186,1
4.905,-0.092714486,407.6484,509.9463,1
4.91,-0.088667279,416.1126,510.8878,1
4.915,-0.083505444,426.9123,511.4601,1
4.92,-0.078563795,437.2557,512.7576,1
4.925,-0.073790137,447.2513,513.4639,1
4.93,-0.068560604,458.2055,513.6713,1
4.935,-0.063526004,468.7551,514.77,1
4.94,-0.058295059,479.7197,515.7991,1
4.945,-0.053391077,490.002,515.3598,1
4.95,-0.048348024,500.5787,516.0718,1
4.955,-0.042824183,512.1667,517.1245,1
4.96,-0.037945439,522.4037,516.6472,1
4.965,-0.033111812,532.5479,517.1083,1
4.97,-0.027375991,544.5876,518.0739,1
4.975,-0.022401159,555.0315,517.0624,1
4.98,-0.017523135,565.2733,517.7168,1
4.985,-0.011967333,576.9392,518.4118,1
4.99,-0.007418497,586.4913,518.2195,1
4.995,-0.001574572,598.7634,517.8188,1
5,0.003505483,609.4315,518.2253,1
5.005,0.009219416,621.4305,517.5604,1
5.01,0.014127565,631.7369,517.5298,1
5.015,0.01925538,642.5038,517.8951,1
5.02,0.024790158,654.124,517.0479,1
5.025,0.029575693,664.1699,516.4783,1
5.03,0.034636163,674.7914,516.4639,1
5.035,0.040149357,686.361,516.0702,1
5.04,0.04523738,697.0361,515.0679,1
5.045,0.049858369,706.7292,514.7432,1
5.05,0.055248436,718.0327,514.1588,1
5.055,0.060416415,728.8673,513.1824,1
5.06,0.065272577,739.0451,513.0832,1
5.065,0.069910123,748.7617,511.3271,1
5.07,0.074828765,759.0638,510.4633,1
5.075,0.079838218,769.5522,510.0267,1
5.08,0.085513516,781.4296,508.1391,1
5.085,0.089628573,790.0381,507.4189,1
5.09,0.094852309,800.9613,506.1203,1
5.095,0.099693102,811.0789,504.7013,1
5.1,0.104021971,820.1224,504.3643,1
5.105,0.10874798,829.9909,503.5696,1
5.11,0.113391741,839.6827,502.2604,1
5.115,0.117758784,848.7923,501.0332,1
5.12,0.122854191,859.4153,498.9171,1
5.125,0.127239867,868.5533,497.472,1
5.13,0.131584486,877.6007,496.6471,1
5.135,0.136461416,887.7504,495.6855,1
5.14,0.140554619,896.2638,493.7987,1
5.145,0.144539323,904.5468,492.7565,1
5.15,0.149028216,913.8721,490.6104,1
5.155,0.153123003,922.3732,489.3357,1
5.16,0.156880818,930.17,488.5235,1
5.165,0.160983673,938.6774,486.8457,1
5.17,0.164570421,946.11,485.4828,0.9999
5.175,0.169182204,955.6602,483.3301,1
5.18,0.17314908,963.8689,481.8952,1
5.185,0.176885108,971.5947,480.6909,1
5.19,0.180369504,978.7955,479.4579,1
5.195,0.183883578,986.053,478.0499,1
5.2,0.187614473,993.7531,475.8615,1
5.205,0.190929727,1000.5908,474.745,1
5.21,0.194391346,1007.7257,472.946,1
5.215,0.198032694,1015.2258,471.8261,1
5.22,0.20103595,1021.4075,470.0587,1
5.225,0.204086171,1027.682,468.424,1
5.23,0.207367364,1034.4272,466.7319,1
5.235,0.209893427,1039.6169,465.923,1
5.24,0.212991277,1045.9775,464.5721,1
5.245,0.215840864,1051.8246,464.0552,1
5.25,0.218495943,1057.2693,461.8665,1
5.255,0.221379013,1063.1779,459.9425,1
5.26,0.223791823,1068.1198,458.8983,1
5.265,0.226451947,1073.5651,457.6169,1
5.27,0.228601295,1077.9624,456.6954,1
5.275,0.230660344,1082.1729,455.4489,1
5.28,0.233285077,1087.5372,454.0324,1
5.285,0.235287155,1091.6267,452.5833,1
5.29,0.237125241,1095.3795,452.0302,1
5.295,0.239302879,1099.8234,450.836,1
5.3,0.241006191,1103.2977,450.0273,1
5.305,0.243095331,1107.557,449.1249,1
5.31,0.245240237,1111.9277,448.4125,1
5.315,0.246098581,1113.6761,447.5829,1
5.32,0.247657269,1116.8501,446.57,1
5.325,0.249244776,1120.0815,445.327,1
5.33,0.250126745,1121.8762,444.6973,1
5.335,0.251407027,1124.4807,443.6788,1
5.34,0.252009144,1125.7053,443.0349,1
5.345,0.253338546,1128.4084,442.4203,1
5.35,0.254269316,1130.3004,441.9933,1
5.355,0.25493718,1131.6577,441.423,1
5.36,0.255522818,1132.8477,441.3912,1
5.365,0.255890388,1133.5945,441.276,1
5.37,0.256368805,1134.5664,440.8372,1
5.375,0.256583248,1135.002,440.5426,1
5.38,0.257033982,1135.9175,440.6513,1
5.385,0.257171354,1136.1965,440.5431,1
5.39,0.257274166,1136.4053,440.534,1
5.395,0.257286229,1136.4298,440.5409,1
5.4,0.257225222,1136.3059,440.5672,1
5.405,0.25690656,1135.6587,440.641,1
5.41,0.256526141,1134.886,440.8717,1
5.415,0.255826253,1133.4642,441.4627,1
5.42,0.255524491,1132.8511,441.5773,1
5.425,0.254953271,1131.6904,441.918,1
5.43,0.254146513,1130.0508,442.3459,1
5.435,0.253405887,1128.5453,442.6573,1
5.44,0.252586911,1126.8802,443.0395,1
5.445,0.251394539,1124.4553,443.7277,1
5.45,0.25021079,1122.0472,444.5908,1
5.455,0.249049803,1119.6847,445.3232,1
5.46,0.247600391,1116.7343,446.4502,1
5.465,0.24605778,1113.593,447.3052,1
5.47,0.244909301,1111.2535,448.2704,1
5.475,0.243120745,1107.6088,448.9074,1
5.48,0.241259618,1103.8145,449.8883,1
5.485,0.239518603,1100.2635,450.4466,1
5.49,0.237758484,1096.672,451.2115,1
5.495,0.235708107,1092.4863,452.7824,1
5.5,0.233433872,1087.8412,454.0737,1
5.505,0.231209885,1083.2963,455.5356,1
5.51,0.229036642,1078.8528,456.7558,1
5.515,0.226779806,1074.236,457.5338,1
5.52,0.22419714,1068.9497,458.481,1
5.525,0.221954084,1064.356,459.8001,1
5.53,0.218994831,1058.292,461.723,1
5.535,0.216263451,1052.6914,462.5789,1
5.54,0.213838205,1047.7157,464.3899,1
5.545,0.210697571,1041.2684,465.8432,1
5.55,0.207888168,1035.4974,466.9479,1
5.555,0.204508477,1028.5504,468.1869,1
5.56,0.201318457,1021.9888,469.6762,1
5.565,0.198510095,1016.2087,471.7721,1
5.57,0.194741428,1008.447,473.1118,1
5.575,0.191661262,1002.099,474.3807,1
5.58,0.188348741,995.2679,475.8239,1
5.585,0.184470214,987.2641,477.6645,1
5.59,0.180803562,979.6922,479.2508,1
5.595,0.177358418,972.5731,480.6603,1
5.6,0.173592586,964.7863,481.6992,1
5.605,0.169670965,956.6719,483.1026,1
5.61,0.165756563,948.567,485.058,1
5.615,0.161707744,940.1782,486.6163,1
5.62,0.157872936,932.2277,488.1552,1
5.625,0.153836822,923.8546,489.0466,1
5.63,0.149850524,915.5797,490.5399,1
5.635,0.145479572,906.5006,492.1707,1
5.64,0.141206554,897.6193,494.0601,1
5.645,0.137025347,888.9236,495.4898,1
5.65,0.132468321,879.4406,497.2282,1
5.655,0.127760714,869.6382,497.7204,1
5.66,0.123452628,860.6625,498.8402,1
5.665,0.118804471,850.9729,500.2469,1
5.67,0.114251591,841.4767,502.0018,1
5.675,0.109544912,831.6545,503.0967,1
5.68,0.104807439,821.7629,504.3196,1
5.685,0.100071895,811.8704,505.0403,1
5.69,0.095561569,802.444,506.2148,1
5.695,0.090602812,792.0757,507.9244,1
5.7,0.085812517,782.0552,508.5352,1
5.705,0.0806934,771.3423,509.3035,1
5.71,0.075962175,761.4372,511.0461,1
5.715,0.070946932,750.9336,511.3766,1
5.72,0.065777518,740.1032,511.6734,1
5.725,0.060858465,729.7939,512.9109,1
5.73,0.055620245,718.8123,513.0393,1
5.735,0.05061561,708.3174,513.3015,1
5.74,0.045603567,697.8043,514.9744,1
5.745,0.040511795,687.1215,515.1663,1
5.75,0.035553109,676.7158,515.3834,1
5.755,0.030289536,665.6683,517.5933,1
5.76,0.025255351,655.1006,517.0568,1
5.765,0.019835777,643.7224,517.4137,1
5.77,0.01488193,633.3209,518.4336,1
5.775,0.009584956,622.1981,517.7027,1
5.78,0.004210155,610.9113,518.0019,1
5.785,-0.000824857,600.3378,518.5365,1
5.79,-0.005972369,589.5281,517.7661,1
5.795,-0.011260428,578.4236,518.051,1
5.8,-0.016341203,567.755,518.1964,1
5.805,-0.02166741,556.572,517.5737,1
